Date,Account_ID,Department_ID,Scenario,Amount
05/20/2023,REV-002,DPT-400,Actual,73263.15
10/25/2023,OPEX-004,DPT-400,Budget,16897.67
09/13/2023,OPEX-002,DPT-200,Budget,14497.15
04/19/2023,OPEX-005,DPT-300,Budget,6954.15
12/09/2023,COGS-002,DPT-300,Budget,11282.97
02/24/2023,OPEX-001,DPT-100,Actual,12445.43
04/04/2023,OPEX-003,DPT-300,Actual,2609.79
01/02/2023,OPEX-004,DPT-200,Actual,15618.41
11/21/2023,REV-001,DPT-100,Budget,18532.13
08/30/2023,OPEX-001,DPT-100,Actual,9405.79
06/10/2023,OPEX-001,DPT-100,Actual,6701.07
04/06/2023,OPEX-001,DPT-200,Actual,8292.21
05/26/2023,REV-002,DPT-400,Actual,68585.81
03/08/2023,REV-001,DPT-400,Budget,38021.85
12/02/2023,OPEX-005,DPT-300,Budget,13539.24
03/25/2023,OPEX-001,DPT-200,Budget,14691.57
01/11/2023,REV-002,DPT-200,Budget,147135.44
12/13/2023,REV-002,DPT-400,Actual,135413.21
12/03/2023,COGS-002,DPT-200,Actual,19213.7
07/14/2023,COGS-001,DPT-100,Actual,15214.65
08/28/2023,REV-002,DPT-500,Actual,117603.55
10/07/2023,OPEX-005,DPT-100,Budget,2332.92
01/18/2023,REV-002,DPT-300,Actual,137982.68
07/04/2023,COGS-001,DPT-500,Budget,10361.37
06/18/2023,OPEX-002,DPT-100,Budget,13609.15
04/22/2023,REV-001,DPT-100,Actual,37524.38
03/04/2023,OPEX-004,DPT-200,Actual,10845.34
07/10/2023,OPEX-002,DPT-300,Budget,19141.29
01/10/2023,OPEX-004,DPT-200,Budget,1531.64
02/21/2023,OPEX-001,DPT-500,Actual,16795.42
11/11/2023,COGS-001,DPT-100,Actual,14679.36
07/10/2023,COGS-001,DPT-500,Actual,21493.98
08/31/2023,OPEX-004,DPT-300,Budget,2370.56
03/17/2023,OPEX-005,DPT-300,Budget,6097.63
06/09/2023,OPEX-001,DPT-300,Actual,2601.99
05/06/2023,OPEX-004,DPT-300,Budget,8703.61
11/06/2023,OPEX-003,DPT-400,Budget,1134.7
09/29/2023,COGS-001,DPT-200,Actual,26416.95
05/26/2023,OPEX-002,DPT-400,Actual,15045.27
08/24/2023,COGS-001,DPT-400,Actual,12909.07
12/31/2023,OPEX-005,DPT-100,Budget,1936.15
06/23/2023,REV-002,DPT-500,Budget,80505.71
08/16/2023,OPEX-004,DPT-200,Actual,3652.3
03/07/2023,COGS-001,DPT-200,Actual,10393.36
01/22/2023,OPEX-001,DPT-300,Budget,14360.06
07/03/2023,OPEX-005,DPT-300,Budget,12079.34
03/10/2023,REV-002,DPT-500,Actual,21630.12
07/30/2023,OPEX-002,DPT-300,Budget,17195.74
12/10/2023,REV-001,DPT-100,Actual,29524.55
07/03/2023,OPEX-003,DPT-500,Actual,2122.75
03/31/2023,REV-001,DPT-200,Budget,142016.47
10/13/2023,OPEX-001,DPT-100,Budget,6940.41
06/13/2023,OPEX-004,DPT-200,Actual,8579.27
04/13/2023,OPEX-002,DPT-100,Budget,1475.56
09/14/2023,OPEX-002,DPT-300,Actual,3227.61
06/14/2023,REV-002,DPT-300,Actual,41395.63
10/22/2023,OPEX-002,DPT-100,Actual,13602.8
11/30/2023,REV-001,DPT-300,Budget,94943.29
02/28/2023,OPEX-001,DPT-100,Budget,9690.82
03/21/2023,OPEX-001,DPT-100,Actual,3541.47
09/08/2023,REV-002,DPT-200,Actual,148760.67
08/10/2023,COGS-001,DPT-500,Actual,8102.95
11/20/2023,OPEX-004,DPT-400,Actual,19400.67
04/28/2023,REV-001,DPT-300,Budget,77738.99
06/26/2023,REV-001,DPT-400,Budget,135232.42
08/25/2023,OPEX-005,DPT-300,Budget,1157.56
12/20/2023,COGS-002,DPT-200,Actual,25112.48
11/20/2023,REV-002,DPT-100,Actual,139518.83
08/26/2023,OPEX-002,DPT-100,Budget,8196.39
10/14/2023,REV-001,DPT-400,Actual,85919.89
11/16/2023,OPEX-001,DPT-500,Budget,13345.63
09/07/2023,OPEX-004,DPT-500,Actual,11399.49
10/26/2023,COGS-001,DPT-400,Budget,27939.18
07/29/2023,OPEX-002,DPT-500,Budget,3107.83
05/02/2023,OPEX-002,DPT-200,Budget,11402.42
07/21/2023,REV-002,DPT-200,Budget,48434.98
02/15/2023,COGS-001,DPT-200,Actual,9785.26
12/30/2023,OPEX-005,DPT-400,Actual,16753.66
08/11/2023,COGS-001,DPT-300,Budget,7146.73
08/18/2023,OPEX-004,DPT-500,Budget,14573.77
11/19/2023,OPEX-001,DPT-200,Actual,8957.19
11/28/2023,REV-001,DPT-500,Actual,128701.11
01/04/2023,OPEX-001,DPT-400,Budget,2919.69
06/03/2023,COGS-001,DPT-300,Budget,29043.82
01/19/2023,OPEX-002,DPT-500,Budget,17426.22
10/10/2023,OPEX-003,DPT-500,Actual,16231.65
12/01/2023,OPEX-003,DPT-300,Actual,1153.46
09/21/2023,OPEX-002,DPT-200,Budget,11611.63
08/19/2023,REV-001,DPT-100,Budget,55659.87
05/25/2023,OPEX-002,DPT-300,Actual,1704.65
06/26/2023,REV-001,DPT-100,Budget,24915.1
11/27/2023,OPEX-001,DPT-300,Budget,8856.26
09/03/2023,REV-002,DPT-200,Actual,118897.8
08/16/2023,OPEX-005,DPT-500,Actual,5465.78
11/30/2023,OPEX-005,DPT-200,Budget,11643.14
07/14/2023,OPEX-001,DPT-400,Budget,16778.3
12/12/2023,COGS-002,DPT-300,Actual,19151.36
01/08/2023,COGS-002,DPT-100,Actual,9804.36
12/11/2023,COGS-002,DPT-400,Budget,23957.94
11/12/2023,OPEX-003,DPT-100,Budget,8007.79
01/02/2023,COGS-001,DPT-500,Actual,27739.35
10/05/2023,OPEX-004,DPT-200,Actual,13552.68
08/03/2023,COGS-001,DPT-300,Budget,17131.6
07/15/2023,OPEX-001,DPT-300,Budget,4766.39
05/25/2023,REV-002,DPT-100,Budget,45534.33
03/03/2023,COGS-001,DPT-100,Actual,22422
02/26/2023,OPEX-002,DPT-200,Budget,12179.32
01/29/2023,REV-001,DPT-400,Actual,79875.9
03/11/2023,OPEX-004,DPT-500,Budget,18085.93
02/25/2023,OPEX-004,DPT-400,Budget,14225.83
12/23/2023,OPEX-002,DPT-100,Actual,3956.99
09/25/2023,OPEX-003,DPT-500,Budget,4065.56
11/16/2023,REV-002,DPT-500,Budget,92809.54
12/09/2023,REV-001,DPT-500,Actual,112598.15
01/06/2023,OPEX-003,DPT-200,Actual,2858.72
04/29/2023,REV-001,DPT-100,Budget,38401.49
06/24/2023,COGS-001,DPT-100,Actual,25860.91
10/22/2023,REV-001,DPT-400,Budget,92546.48
07/28/2023,OPEX-004,DPT-400,Actual,16816
11/03/2023,REV-001,DPT-200,Actual,111659.96
11/29/2023,OPEX-002,DPT-400,Budget,15905.57
04/12/2023,OPEX-002,DPT-400,Actual,6014.13
06/07/2023,OPEX-005,DPT-100,Actual,19445.35
06/08/2023,OPEX-005,DPT-400,Actual,15186.64
11/29/2023,COGS-002,DPT-200,Budget,6755.21
12/22/2023,REV-002,DPT-500,Actual,138772.7
05/31/2023,OPEX-005,DPT-300,Budget,12134.19
10/11/2023,COGS-001,DPT-400,Budget,25356.97
04/03/2023,OPEX-005,DPT-300,Budget,4333.68
08/02/2023,OPEX-003,DPT-100,Actual,13884.71
04/06/2023,OPEX-001,DPT-400,Budget,17936.93
03/10/2023,OPEX-002,DPT-200,Actual,15432.45
07/04/2023,OPEX-004,DPT-500,Actual,2013.39
06/01/2023,REV-001,DPT-200,Actual,23580.76
03/02/2023,REV-002,DPT-100,Actual,110455.72
06/26/2023,OPEX-003,DPT-100,Actual,8289.48
05/31/2023,OPEX-004,DPT-300,Actual,17095.2
04/24/2023,OPEX-002,DPT-400,Budget,13005.38
06/22/2023,OPEX-001,DPT-200,Actual,13446.46
08/21/2023,REV-002,DPT-300,Actual,134315.87
12/02/2023,OPEX-002,DPT-500,Budget,10043.22
01/30/2023,OPEX-003,DPT-100,Actual,16239.73
04/19/2023,OPEX-001,DPT-200,Budget,9459.12
05/07/2023,REV-001,DPT-100,Actual,139743.61
11/06/2023,COGS-001,DPT-500,Actual,13596.52
04/20/2023,COGS-002,DPT-100,Budget,8639.04
10/24/2023,REV-002,DPT-100,Budget,13917.75
01/17/2023,COGS-002,DPT-100,Actual,22600.52
04/12/2023,REV-001,DPT-500,Actual,127298.93
11/15/2023,COGS-002,DPT-500,Actual,12141.16
01/24/2023,REV-002,DPT-500,Actual,92195.93
03/01/2023,REV-001,DPT-300,Actual,67344.93
08/29/2023,OPEX-005,DPT-100,Actual,18256.69
08/05/2023,REV-002,DPT-400,Actual,92292.68
05/09/2023,OPEX-004,DPT-300,Budget,17872.51
01/24/2023,OPEX-004,DPT-500,Actual,13879.08
11/26/2023,OPEX-004,DPT-500,Budget,1945.42
10/21/2023,REV-002,DPT-100,Actual,83628.82
09/07/2023,OPEX-005,DPT-500,Actual,7052.51
06/22/2023,OPEX-001,DPT-300,Actual,7173.84
10/24/2023,OPEX-003,DPT-500,Budget,10551.61
12/21/2023,COGS-002,DPT-100,Actual,5555.08
12/14/2023,OPEX-002,DPT-400,Actual,2596
02/04/2023,OPEX-003,DPT-300,Budget,1904.12
07/25/2023,OPEX-005,DPT-500,Budget,11253.34
06/06/2023,OPEX-001,DPT-200,Budget,5067.59
10/13/2023,OPEX-005,DPT-200,Actual,10111.64
08/13/2023,OPEX-004,DPT-300,Budget,15292.78
07/11/2023,OPEX-003,DPT-200,Actual,3052.72
05/06/2023,OPEX-005,DPT-300,Actual,7576.74
01/07/2023,REV-001,DPT-300,Budget,119678.08
06/29/2023,COGS-002,DPT-100,Budget,9556.98
09/02/2023,COGS-002,DPT-100,Budget,27602.79
10/08/2023,REV-001,DPT-100,Actual,70981.38
01/18/2023,COGS-002,DPT-500,Budget,19301.07
06/13/2023,OPEX-005,DPT-500,Budget,14865.39
12/22/2023,OPEX-002,DPT-100,Budget,15343.7
08/11/2023,COGS-001,DPT-500,Actual,10400.95
02/15/2023,OPEX-005,DPT-200,Actual,9656.93
01/19/2023,REV-002,DPT-200,Actual,56890.55
08/06/2023,REV-002,DPT-400,Actual,14569.49
07/02/2023,COGS-001,DPT-100,Budget,6754.91
06/25/2023,OPEX-003,DPT-300,Budget,12041.38
08/16/2023,COGS-002,DPT-500,Budget,27685.23
07/16/2023,COGS-001,DPT-100,Actual,7556.6
09/11/2023,REV-002,DPT-500,Actual,146608.2
02/12/2023,OPEX-001,DPT-500,Actual,15927.03
04/24/2023,REV-001,DPT-400,Budget,95995.76
08/30/2023,OPEX-002,DPT-200,Actual,12092.15
06/26/2023,OPEX-004,DPT-500,Budget,7502.75
05/04/2023,COGS-001,DPT-100,Actual,12120.03
08/02/2023,OPEX-002,DPT-500,Actual,6741.22
09/22/2023,COGS-002,DPT-500,Budget,11795.12
12/27/2023,COGS-001,DPT-300,Actual,22914.74
10/15/2023,COGS-002,DPT-100,Budget,18430.41
08/02/2023,OPEX-004,DPT-100,Actual,4861.49
05/31/2023,OPEX-005,DPT-100,Budget,16030.58
11/18/2023,OPEX-003,DPT-500,Budget,16592.18
12/11/2023,OPEX-005,DPT-400,Budget,1129.06
12/19/2023,OPEX-001,DPT-300,Actual,9007.99
04/23/2023,OPEX-002,DPT-500,Actual,6490.01
04/27/2023,OPEX-001,DPT-400,Actual,5205.52
07/12/2023,OPEX-003,DPT-500,Actual,3848.47
11/28/2023,OPEX-001,DPT-300,Budget,2233.68
01/02/2023,REV-001,DPT-100,Budget,82459.67
01/06/2023,COGS-001,DPT-300,Actual,17915.89
09/11/2023,COGS-001,DPT-100,Actual,19730.6
01/03/2023,REV-002,DPT-300,Actual,137763.61
11/26/2023,REV-001,DPT-400,Budget,145668.75
09/01/2023,COGS-002,DPT-500,Budget,28157.83
06/01/2023,OPEX-002,DPT-100,Actual,4978.22
10/11/2023,COGS-001,DPT-200,Budget,20509.71
11/23/2023,COGS-002,DPT-300,Budget,20495.94
02/11/2023,REV-002,DPT-200,Actual,39797.21
12/26/2023,OPEX-001,DPT-100,Actual,11585.88
08/05/2023,COGS-002,DPT-100,Budget,19555.92
09/08/2023,OPEX-002,DPT-400,Budget,10545.18
05/29/2023,REV-002,DPT-100,Actual,84317.71
05/01/2023,OPEX-003,DPT-300,Budget,4617.79
12/22/2023,COGS-002,DPT-300,Budget,29165.06
08/27/2023,REV-001,DPT-500,Budget,91464.94
05/20/2023,COGS-001,DPT-400,Actual,14726.73
11/17/2023,REV-002,DPT-400,Budget,83587.08
12/04/2023,COGS-002,DPT-300,Budget,28203.95
11/01/2023,COGS-001,DPT-200,Budget,15519.06
01/29/2023,OPEX-004,DPT-400,Actual,2166.89
05/23/2023,OPEX-005,DPT-300,Actual,8803.9
06/24/2023,OPEX-004,DPT-400,Actual,5144.94
08/27/2023,OPEX-005,DPT-100,Budget,9367.52
10/16/2023,COGS-002,DPT-500,Budget,16268.08
08/26/2023,OPEX-005,DPT-300,Actual,6491.22
05/29/2023,OPEX-004,DPT-400,Budget,5663.78
11/21/2023,OPEX-003,DPT-500,Budget,16571.56
06/23/2023,REV-001,DPT-500,Actual,141213.44
05/03/2023,OPEX-004,DPT-200,Budget,4953.38
08/09/2023,COGS-002,DPT-300,Actual,17698.88
06/14/2023,OPEX-004,DPT-100,Actual,8956.96
03/11/2023,COGS-002,DPT-200,Actual,25498.15
04/25/2023,OPEX-004,DPT-100,Budget,8093.72
09/13/2023,COGS-002,DPT-500,Budget,29696.41
10/17/2023,OPEX-005,DPT-500,Actual,16074.64
04/23/2023,COGS-002,DPT-300,Actual,22123.87
01/26/2023,COGS-001,DPT-300,Budget,20223.48
01/31/2023,REV-001,DPT-400,Actual,23378.58
01/07/2023,OPEX-001,DPT-100,Budget,4849.94
01/11/2023,REV-002,DPT-400,Actual,53526.97
03/04/2023,COGS-002,DPT-500,Budget,29682.15
02/19/2023,OPEX-003,DPT-500,Budget,14820.09
05/20/2023,OPEX-005,DPT-300,Budget,9609.85
07/02/2023,REV-002,DPT-300,Budget,15359.48
01/15/2023,REV-002,DPT-200,Actual,32803.84
02/03/2023,OPEX-004,DPT-300,Actual,1844.82
08/15/2023,COGS-001,DPT-400,Actual,28840.87
06/08/2023,OPEX-002,DPT-400,Budget,18219.99
08/10/2023,REV-002,DPT-500,Actual,136192.78
09/30/2023,COGS-001,DPT-100,Actual,16677.67
05/08/2023,OPEX-002,DPT-500,Actual,5985.39
02/25/2023,REV-001,DPT-200,Budget,80920.73
08/31/2023,REV-002,DPT-500,Actual,10109.78
08/04/2023,REV-001,DPT-500,Budget,32340.71
11/13/2023,OPEX-001,DPT-100,Actual,18180.64
06/30/2023,COGS-001,DPT-400,Actual,28876.71
12/12/2023,OPEX-001,DPT-200,Budget,14208.76
12/02/2023,REV-001,DPT-400,Budget,55009.69
06/25/2023,OPEX-003,DPT-200,Actual,18195.46
03/08/2023,REV-001,DPT-100,Budget,30049.67
11/03/2023,OPEX-002,DPT-100,Budget,19501.38
10/06/2023,OPEX-003,DPT-200,Budget,6025.61
02/13/2023,OPEX-005,DPT-200,Budget,14024.39
10/06/2023,OPEX-001,DPT-100,Actual,8009.34
09/16/2023,OPEX-004,DPT-300,Actual,19268.67
11/19/2023,COGS-001,DPT-100,Budget,17150.26
12/11/2023,COGS-002,DPT-500,Budget,23098.55
04/06/2023,OPEX-001,DPT-200,Actual,16848.88
09/30/2023,OPEX-005,DPT-300,Budget,3720.2
07/21/2023,COGS-001,DPT-200,Actual,13119.84
08/31/2023,OPEX-005,DPT-300,Actual,2397.82
01/05/2023,REV-001,DPT-300,Budget,16549.2
08/11/2023,COGS-002,DPT-400,Actual,15597.59
04/08/2023,OPEX-001,DPT-100,Actual,19409.61
09/21/2023,OPEX-004,DPT-200,Actual,3398.19
04/23/2023,OPEX-002,DPT-200,Budget,15756.31
11/20/2023,COGS-002,DPT-400,Budget,9467.38
03/14/2023,REV-002,DPT-500,Budget,134627.26
03/31/2023,COGS-001,DPT-200,Budget,24204.35
04/22/2023,REV-002,DPT-200,Actual,33217.13
01/23/2023,OPEX-003,DPT-100,Budget,8417.24
10/03/2023,OPEX-003,DPT-400,Actual,5423.09
06/21/2023,OPEX-004,DPT-500,Budget,14234.7
04/28/2023,COGS-002,DPT-200,Budget,22846.35
03/08/2023,OPEX-002,DPT-400,Budget,4570.91
05/16/2023,OPEX-004,DPT-200,Actual,3780.67
11/27/2023,OPEX-002,DPT-400,Actual,1013.99
07/20/2023,REV-002,DPT-500,Actual,77805.45
02/28/2023,REV-001,DPT-500,Actual,113088.39
09/19/2023,REV-002,DPT-500,Budget,114047.76
06/19/2023,OPEX-005,DPT-500,Actual,19446.06
07/15/2023,OPEX-005,DPT-200,Budget,18685.09
03/15/2023,REV-001,DPT-300,Budget,123361.46
03/17/2023,OPEX-002,DPT-300,Budget,18660.07
10/07/2023,OPEX-003,DPT-500,Actual,15598.11
11/04/2023,OPEX-005,DPT-500,Budget,7801.23
09/25/2023,COGS-002,DPT-400,Actual,12338.39
01/09/2023,REV-001,DPT-100,Budget,131436.96
06/26/2023,COGS-001,DPT-200,Budget,11623.75
05/16/2023,COGS-001,DPT-400,Actual,25060.5
07/26/2023,OPEX-002,DPT-400,Actual,17228.84
04/12/2023,REV-002,DPT-400,Budget,41873
05/13/2023,OPEX-002,DPT-400,Budget,11868.36
12/03/2023,COGS-002,DPT-300,Actual,19070.55
09/15/2023,REV-002,DPT-100,Budget,50007.8
06/25/2023,OPEX-005,DPT-200,Budget,9973.29
05/07/2023,REV-001,DPT-500,Actual,67597.27
01/13/2023,COGS-001,DPT-300,Budget,14330.64
02/16/2023,COGS-001,DPT-400,Actual,22330.3
05/31/2023,REV-002,DPT-500,Budget,111599.56
12/09/2023,COGS-001,DPT-500,Actual,17606.25
09/07/2023,OPEX-005,DPT-200,Budget,9621.73
02/03/2023,OPEX-005,DPT-500,Actual,9993.85
11/25/2023,OPEX-002,DPT-500,Actual,16143.32
07/17/2023,COGS-001,DPT-100,Budget,14830.35
06/27/2023,OPEX-001,DPT-300,Budget,8686.2
10/13/2023,COGS-001,DPT-200,Actual,19453.32
11/04/2023,REV-002,DPT-500,Budget,67183.56
03/09/2023,REV-002,DPT-400,Actual,59387.88
08/03/2023,OPEX-003,DPT-100,Budget,12236.33
09/25/2023,OPEX-005,DPT-200,Budget,10324.01
06/09/2023,COGS-001,DPT-500,Budget,12728.24
11/30/2023,COGS-002,DPT-200,Budget,26093.21
09/03/2023,OPEX-003,DPT-200,Actual,14477.75
03/09/2023,COGS-002,DPT-300,Actual,6694.45
02/28/2023,OPEX-003,DPT-100,Budget,5962.28
04/02/2023,OPEX-005,DPT-100,Budget,19391.88
10/29/2023,COGS-002,DPT-100,Budget,13910.66
12/18/2023,OPEX-004,DPT-200,Actual,9790.64
06/26/2023,REV-001,DPT-300,Actual,142245.07
08/04/2023,REV-001,DPT-100,Budget,124826.12
06/03/2023,OPEX-002,DPT-400,Actual,7777.89
01/13/2023,OPEX-004,DPT-500,Budget,1714.44
02/22/2023,OPEX-004,DPT-400,Actual,2567.3
03/17/2023,REV-001,DPT-300,Actual,86480.92
09/10/2023,OPEX-002,DPT-400,Actual,9612.47
10/24/2023,OPEX-005,DPT-100,Actual,12783.35
06/30/2023,REV-002,DPT-200,Actual,126272.72
04/30/2023,OPEX-003,DPT-100,Budget,10179.71
01/19/2023,OPEX-005,DPT-100,Budget,11565.89
10/08/2023,COGS-001,DPT-100,Budget,8565.67
06/20/2023,OPEX-003,DPT-500,Actual,13508.35
07/24/2023,REV-002,DPT-400,Actual,123892.94
07/29/2023,OPEX-004,DPT-500,Budget,7533.94
04/22/2023,OPEX-001,DPT-500,Budget,17182.48
03/02/2023,REV-002,DPT-500,Actual,112213.31
09/16/2023,COGS-002,DPT-500,Budget,29642.21
10/27/2023,OPEX-001,DPT-500,Budget,1870.64
09/15/2023,OPEX-003,DPT-500,Actual,17948.87
11/27/2023,COGS-002,DPT-200,Actual,25237.64
09/08/2023,COGS-002,DPT-400,Actual,19921.37
10/25/2023,COGS-002,DPT-300,Budget,25350.28
01/30/2023,COGS-002,DPT-300,Budget,11362.16
05/03/2023,REV-002,DPT-200,Actual,42902.83
10/12/2023,OPEX-002,DPT-400,Budget,8179.97
10/08/2023,COGS-002,DPT-400,Actual,29256.11
01/03/2023,REV-001,DPT-100,Budget,51627.46
07/04/2023,REV-002,DPT-300,Actual,102536.39
10/23/2023,COGS-001,DPT-100,Budget,24207.79
07/01/2023,OPEX-002,DPT-100,Actual,2971.62
08/15/2023,OPEX-005,DPT-400,Actual,19907.36
03/01/2023,OPEX-004,DPT-500,Budget,15396.44
09/07/2023,REV-002,DPT-300,Budget,109998.83
02/13/2023,OPEX-001,DPT-500,Actual,3801.32
11/26/2023,OPEX-001,DPT-400,Actual,3030.19
01/06/2023,COGS-002,DPT-300,Budget,17241.35
09/02/2023,COGS-002,DPT-400,Budget,5659.21
09/29/2023,COGS-001,DPT-300,Budget,15402.5
04/20/2023,REV-002,DPT-500,Actual,20881.64
08/10/2023,REV-001,DPT-200,Budget,117327.29
05/14/2023,COGS-001,DPT-400,Budget,12974.8
12/02/2023,OPEX-003,DPT-100,Actual,7007.92
04/11/2023,OPEX-003,DPT-300,Budget,6798.91
10/08/2023,OPEX-005,DPT-100,Actual,5290.21
09/21/2023,OPEX-002,DPT-500,Budget,6232.65
02/08/2023,OPEX-001,DPT-300,Budget,1739.78
06/24/2023,OPEX-001,DPT-200,Actual,9648.18
09/28/2023,COGS-002,DPT-100,Actual,19686.13
03/29/2023,OPEX-001,DPT-500,Actual,13792.9
07/28/2023,REV-002,DPT-100,Actual,70541.93
11/05/2023,REV-002,DPT-500,Actual,110274.72
07/27/2023,OPEX-002,DPT-500,Budget,1448.83
02/12/2023,OPEX-001,DPT-200,Budget,7026.09
01/02/2023,COGS-001,DPT-200,Budget,8477.82
10/06/2023,COGS-001,DPT-200,Actual,9380.35
04/16/2023,OPEX-001,DPT-400,Actual,7959.58
10/20/2023,OPEX-001,DPT-200,Budget,2913.98
11/04/2023,OPEX-004,DPT-100,Actual,14637.46
08/06/2023,COGS-002,DPT-400,Actual,16430.65
02/17/2023,OPEX-005,DPT-100,Budget,4514.34
06/03/2023,COGS-001,DPT-500,Actual,28649.12
05/01/2023,OPEX-001,DPT-200,Actual,7658.14
09/05/2023,OPEX-002,DPT-200,Actual,6846.42
10/24/2023,COGS-002,DPT-500,Budget,17587.86
01/18/2023,REV-002,DPT-100,Budget,31675.3
01/10/2023,OPEX-002,DPT-300,Actual,13473.57
10/05/2023,OPEX-001,DPT-400,Budget,16041.48
10/09/2023,COGS-001,DPT-200,Budget,23522.73
05/05/2023,OPEX-005,DPT-300,Actual,13670.19
02/01/2023,OPEX-004,DPT-500,Budget,5274.02
12/14/2023,COGS-002,DPT-100,Budget,23369.17
08/14/2023,OPEX-005,DPT-500,Actual,4634.67
06/07/2023,OPEX-004,DPT-400,Budget,10001.89
12/12/2023,COGS-002,DPT-100,Budget,9559.01
03/02/2023,REV-001,DPT-400,Budget,103176.34
01/30/2023,REV-002,DPT-100,Actual,94426.09
02/14/2023,OPEX-003,DPT-500,Actual,16246.91
07/26/2023,REV-002,DPT-400,Actual,24462.96
12/02/2023,REV-002,DPT-300,Budget,12243.1
12/26/2023,OPEX-003,DPT-300,Budget,5515.6
12/08/2023,REV-002,DPT-200,Actual,45154.76
11/30/2023,REV-001,DPT-400,Actual,89945.2
06/23/2023,COGS-001,DPT-100,Actual,24196.79
08/14/2023,OPEX-001,DPT-200,Budget,12487.08
02/02/2023,REV-002,DPT-400,Budget,94651.02
10/12/2023,REV-002,DPT-300,Budget,64262.76
10/27/2023,COGS-001,DPT-200,Actual,12225.84
03/02/2023,OPEX-005,DPT-300,Actual,5284.54
08/14/2023,REV-001,DPT-100,Budget,17910.21
12/04/2023,OPEX-003,DPT-200,Actual,10153.86
10/29/2023,OPEX-002,DPT-400,Actual,12956.41
05/03/2023,OPEX-002,DPT-300,Budget,3966.88
10/14/2023,OPEX-005,DPT-100,Actual,19732.5
10/25/2023,COGS-002,DPT-400,Actual,25942.03
11/27/2023,COGS-002,DPT-400,Budget,18185.17
09/10/2023,REV-001,DPT-500,Actual,141490.39
04/17/2023,OPEX-001,DPT-400,Budget,2482.84
12/03/2023,OPEX-005,DPT-400,Budget,13684.27
12/05/2023,REV-002,DPT-100,Budget,109850.13
11/27/2023,OPEX-005,DPT-400,Budget,14779.46
04/06/2023,OPEX-004,DPT-100,Budget,8284.27
11/07/2023,REV-001,DPT-200,Budget,135030.71
08/31/2023,OPEX-003,DPT-100,Budget,10595.59
09/02/2023,COGS-002,DPT-500,Budget,21033.2
10/12/2023,OPEX-004,DPT-200,Actual,13971.77
03/05/2023,COGS-001,DPT-200,Actual,16024.57
02/28/2023,OPEX-005,DPT-300,Budget,15634.41
11/14/2023,OPEX-004,DPT-200,Actual,13524.68
12/14/2023,OPEX-005,DPT-300,Actual,10043.25
03/25/2023,OPEX-002,DPT-200,Actual,4167.42
06/17/2023,REV-002,DPT-100,Actual,51971.98
12/03/2023,REV-001,DPT-500,Actual,85319.88
10/25/2023,OPEX-003,DPT-200,Budget,16116.23
10/28/2023,COGS-002,DPT-400,Budget,12508.56
06/01/2023,COGS-002,DPT-300,Budget,15399.3
09/08/2023,COGS-002,DPT-500,Actual,24712.31
07/05/2023,OPEX-001,DPT-200,Budget,3226.52
10/25/2023,OPEX-002,DPT-100,Budget,15170.67
03/25/2023,OPEX-002,DPT-300,Budget,14061.78
11/26/2023,OPEX-005,DPT-300,Budget,12569.08
03/19/2023,REV-002,DPT-300,Budget,70540.03
09/09/2023,OPEX-005,DPT-300,Actual,6020.36
11/10/2023,REV-001,DPT-100,Budget,104390.07
09/30/2023,COGS-002,DPT-100,Budget,28841.59
12/31/2023,OPEX-002,DPT-300,Budget,17461.26
09/29/2023,OPEX-003,DPT-200,Actual,16031.98
05/14/2023,OPEX-001,DPT-400,Actual,7927.86
11/02/2023,OPEX-004,DPT-400,Actual,18762.14
02/20/2023,OPEX-004,DPT-200,Actual,15207.27
10/24/2023,COGS-001,DPT-400,Budget,19651.02
04/21/2023,COGS-002,DPT-300,Actual,15602.96
01/30/2023,REV-002,DPT-200,Actual,59197.28
06/20/2023,OPEX-003,DPT-200,Budget,19430.22
12/19/2023,REV-002,DPT-100,Budget,83641.04
03/12/2023,COGS-001,DPT-100,Actual,27503.82
01/01/2023,OPEX-005,DPT-400,Actual,2792.86
07/23/2023,OPEX-002,DPT-100,Budget,12926.32
02/25/2023,OPEX-001,DPT-500,Actual,19088.23
06/17/2023,OPEX-004,DPT-400,Budget,3515.6
12/29/2023,OPEX-004,DPT-500,Budget,15752.15
11/20/2023,OPEX-001,DPT-300,Actual,19843.52
07/11/2023,OPEX-003,DPT-400,Budget,16498.65
11/05/2023,OPEX-005,DPT-200,Budget,5250.59
08/16/2023,OPEX-002,DPT-100,Budget,2616.49
04/30/2023,COGS-002,DPT-300,Actual,13406.29
11/13/2023,OPEX-001,DPT-400,Budget,8390.13
09/12/2023,OPEX-004,DPT-200,Actual,18755.46
04/28/2023,REV-002,DPT-300,Budget,44440.65
02/09/2023,OPEX-005,DPT-300,Budget,5022.58
01/23/2023,COGS-001,DPT-100,Actual,6147.93
08/23/2023,REV-002,DPT-300,Actual,97688.69
02/12/2023,OPEX-004,DPT-200,Actual,18154.07
07/15/2023,REV-002,DPT-400,Actual,136276.9
12/30/2023,COGS-001,DPT-200,Budget,15008.31
02/28/2023,REV-001,DPT-100,Actual,70248.66
02/03/2023,REV-001,DPT-500,Actual,79467.82
05/06/2023,REV-002,DPT-100,Actual,11398.47
03/20/2023,REV-002,DPT-400,Actual,148466.48
